FID,STAID,STANAME,ST,HUC,CLASS,FLOW,STAGE,TIME,TIME_UTC,URL,DATUM,COUNT,PERCENTILE,FLOODSTAGE,POINT_X,POINT_Y
2533,02397410,"CEDAR CREEK AT GA AVE, AT CEDARTOWN, GA",ga,03150105,0,17.1,3.54,2019-05-10 10:30:00,2017-10-01 04:45:00,https://waterdata.usgs.gov/ga/nwis/uv?site_no=02397410,NAD83,24,4,15,-85.264674,33.99593419
2534,02397500,"CEDAR CREEK NEAR CEDARTOWN, GA",ga,03150105,5,107,1.08,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ga/nwis/uv?site_no=02397500,NAD83,44,50.56,11,-85.313023,34.06145999
2535,02397530,"COOSA RIVER AT STATE LINE, AL/GA",al,03150105,0,9100,13.98,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02397530,NAD83,5,67.34,0,-85.447458,34.20176124
2536,02398000,"CHATTOOGA RIVER AT SUMMERVILLE, GA",ga,03150105,6,316,3.34,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ga/nwis/uv?site_no=02398000,NAD83,81,75.58,14,-85.3361111,34.46638889
2537,02398037,"CHATTOOGA RIVER AT CHATTOOGAVILLE, GA",ga,03150105,0,695,0, ,2003-02-11 04:30:00,https://waterdata.usgs.gov/ga/nwis/uv?site_no=02398037,NAD83,3,75,0,-85.44523639,34.3356461
2538,02398300,CHATTOOGA RIVER ABOVE GAYLESVILLE AL,al,03150105,5,589,5.41,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02398300,NAD83,42,70.3,0,-85.5091268,34.29036965
2539,02399200,LITTLE RIVER NEAR BLUE POND AL,al,03150105,6,439,4.85,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02399200,NAD83,55,75.5,0,-85.6805204,34.2889813
2540,02399500,COOSA RIVER AT LEESBURG AL,al,03150105,0,0,563.42,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02399500,NAD83,21,0,0,-85.7538552,34.1767623
2541,02400100,TERRAPIN CREEK AT ELLISVILLE AL,al,03150105,3,138,7.79,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02400100,NAD83,42,9.99,0,-85.6141287,34.06509836
2542,02400175,"COOSA RIVER AT ADAMS FERRY BR NR BALLPLAY, AL",al,03150105,0,0,506.87,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02400175,NAD83,0,0,0,-85.789967,34.08676436
2543,02400350,"COOSA RIVER AT HOKES BLUFF, AL",al,03150106,0,0,506.64,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02400350,NAD83,0,0,0,-85.8668083,34.04013889
2544,02400496,"COOSA RIVER AT GADSDEN STEAM PLANT NR GADSDEN,ALA.",al,03150106,0,0,21.61,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02400496,NAD83,0,0,25.03,-85.9702488,34.01398655
2545,02400500,COOSA RIVER AT GADSDEN AL,al,03150106,0,0,21.56,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02400500,NAD83,50,0,0,-85.9977494,34.0103752
2546,02400680,"BIG WILLS CREEK AT STATE HWY 35 NR FORT PAYNE, AL",al,03150106,0,88.1,4.72,2019-05-10 09:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02400680,NAD83,15,66.06,11,-85.7671907,34.43814386
2547,02401000,BIG WILLS CREEK NEAR REECE CITY,al,03150106,5,290,3.27,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02401000,NAD83,58,70.33,0,-86.0380286,34.0981515
2548,02401390,BIG CANOE CREEK AT ASHVILLE AL,al,03150106,6,233,3.58,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02401390,NAD83,52,75.34,0,-86.2627559,33.8398211
2549,02401895,"OHATCHEE CREEK AT OHATCHEE, ALA.",al,03150106,0,264,2.68,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02401895,NAD83,3,69.56,0,-85.9983035,33.7803769
2550,02403310,"CHOCCOLOCCO CREEK NEAR BOILING SPRING, ALABAMA",al,03150106,0,218,4.22,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02403310,NAD83,8,47.15,0,-85.7852411,33.60204998
2551,02404400,CHOCCOLOCCO CREEK AT JACKSON SHOAL NR LINCOLN AL,al,03150106,5,675,18.87,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02404400,NAD83,39,57.2,0,-86.0969163,33.5484383
2552,02405500,KELLY CREEK NEAR VINCENT AL,al,03150106,6,257,3.24,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02405500,NAD83,50,75.66,0,-86.386924,33.44760728
2553,02406500,TALLADEGA CREEK AT ALPINE AL,al,03150106,5,221,4.57,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02406500,NAD83,46,62.88,0,-86.2341414,33.35955497
2554,02406930,"SHIRTEE CREEK NEAR ODENA, ALABAMA",al,03150107,0,20.6,3.09,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02406930,NAD83,7,48.32,0,-86.273308,33.21178164
2555,02407000,COOSA RIVER AT CHILDERSBURG AL,al,03150107,5,12700,13.89,2019-05-10 09:45:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02407000,NAD83,70,62.24,19.55,-86.36386659,33.29177917
2556,02407514,"YELLOWLEAF CREEK NEAR WESTOVER, ALA.",al,03150107,0,220,3.89,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02407514,NAD83,12,74.36,0,-86.4952592,33.32066689
2557,02407526,COOSA RIVER AT GASTON STEAM PLANT NR WILSONVILLE,al,03150107,0,0,13.54,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02407526,NAD83,0,0,0,-86.4583132,33.24122519
2558,02408150,"WALNUT CREEK ABOVE CLANTON, ALA",al,03150107,0,87.6,4.32,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02408150,NAD83,3,75,0,-86.5791667,32.89027778
2559,02408540,HATCHET CREEK BELOW ROCKFORD AL,al,03150107,5,415,3.2,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02408540,NAD83,37,61.52,0,-86.2702507,32.9167896
2560,02411590,"COOSA RIVER AT HWY 14 NEAR WETUMPKA, AL",al,03150107,0,7730,16.6,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02411590,NAD83,0,0,0,-86.1957944,32.5505472
2561,02411600,COOSA RIVER AT WETUMPKA AL,al,03150107,0,0,14.54,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02411600,NAD83,0,0,45,-86.208857,32.53707835
2562,02411930,"TALLAPOOSA RIVER BELOW TALLAPOOSA, GEORGIA",ga,03150108,0,328,2.52,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ga/nwis/uv?site_no=02411930,NAD83,16,75.71,16,-85.336342,33.74093858
2563,02412000,"TALLAPOOSA RIVER NEAR HEFLIN, ALA.",al,03150108,5,548,4.13,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02412000,NAD83,65,46.9,0,-85.5132894,33.622885
2564,02413000,"LITTLE TALLAPOOSA RIVER AT US 27, AT CARROLLTON,GA",ga,03150108,0,125,3.38,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ga/nwis/uv?site_no=02413000,NAD83,29,85,18,-85.0802227,33.59733215
2565,02413210,"LITTLE TALLAPOOSA R AT GA 100, NEAR BOWDON, GA",ga,03150108,0,350,4.62,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ga/nwis/uv?site_no=02413210,NAD83,19,86.16,17,-85.2791153,33.4928895
2566,02413300,LITTLE TALLAPOOSA RIVER NEAR NEWELL AL,al,03150108,5,521,3.37,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02413300,NAD83,42,59.61,0,-85.399118,33.43733498
2567,02414500,TALLAPOOSA RIVER AT WADLEY AL,al,03150109,4,959,3.78,2019-05-10 09:15:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02414500,NAD83,33,19.69,13,-85.5607875,33.11678684
2568,02414715,"TALLAPOOSA RIVER NR NEW SITE, AL.(HORSESHOE BEND)",al,03150109,7,6430,5.9,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02414715,NAD83,32,90.26,0,-85.7396808,32.97734526
2569,02415000,HILLABEE CREEK NEAR HACKNEYVILLE AL,al,03150109,6,324,6.5,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02415000,NAD83,49,75.5,0,-85.8780186,33.06539786
2570,02418230,"SOUGAHATCHEE CREEK AT CO RD 188 NR LOACHAPOKA, AL.",al,03150110,0,219,2.45,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02418230,NAD83,18,94.74,0,-85.5880076,32.62680015
2571,02418760,CHEWACLA CREEK AT CHEWACLA STATE PARK NR AUBURN,al,03150110,0,63.7,2.4,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02418760,NAD83,15,85.84,0,-85.4805044,32.5481918
2572,02419000,UPHAPEE CREEK NEAR TUSKEGEE AL,al,03150110,5,227,2.33,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02419000,NAD83,73,62.74,0,-85.69495359,32.4768045
2573,02419500,TALLAPOOSA RIVER AT MILSTEAD AL,al,03150110,0,0,9.48,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02419500,NAD83,19,0,40,-85.897458,32.44902654
2574,02419890,TALLAPOOSA RIVER NEAR MONT.-MONT. WATER WORKS,al,03150110,0,10200,11.82,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02419890,NAD83,22,82.56,25,-86.1955222,32.43985898
2575,02419988,ALABAMA RIVER AT MONTGOMERY AL,al,03150201,0,0,22.86,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02419988,NAD83,0,0,35,-86.3177475,32.39208224
2576,02420000,"ALABAMA RIVER NEAR MONTGOMERY, AL.",al,03150201,5,22700,27.83,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02420000,NAD83,79,59.44,0,-86.40830579,32.41152597
2577,02421000,CATOMA CREEK NEAR MONTGOMERY AL,al,03150201,7,865,6.01,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02421000,NAD83,61,91.68,20,-86.2994126,32.30736239
2578,02421350,ALABAMA RIVER AT ROBERT F HENRY LOCK AND DAM,al,03150201,0,0,125.26,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02421350,NAD83,0,0,0,-86.7847045,32.32513829
2579,02421351,"ALABAMA RIVER BL ROBERT F HENRY L&D NEAR BENTON,AL",al,03150201,0,0,89.49,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02421351,NAD83,0,0,122,-86.7838712,32.32236057
2580,02422500,MULBERRY CREEK AT JONES AL,al,03150201,6,459,2.04,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02422500,NAD83,75,89.05,0,-86.9035991,32.5829103
2581,02423000,ALABAMA RIVER AT SELMA AL,al,03150201,0,0,21.39,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423000,NAD83,56,0,45,-87.0186007,32.40569225
2582,02423110,"CAHABA RIVER NEAR TRUSSVILLE, ALA",al,03150202,0,94.3,0.81,2019-05-10 09:15:00,2019-04-20 21:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423110,NAD83,0,0,0,-86.592209,33.66565755
2583,02423130,"CAHABA RIVER AT TRUSSVILLE, AL.",al,03150202,0,16.4,1.9,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423130,NAD83,29,61.82,0,-86.599431,33.62232504
2584,02423160,CAHABA RIVER NEAR WHITES CHAPEL AL,al,03150202,0,52.3,1.78,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423160,NAD83,6,71.68,0,-86.5491517,33.60371416
2585,02423380,CAHABA RIVER NEAR MOUNTAIN BROOK AL,al,03150202,5,208,1.35,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423380,NAD83,34,73.02,0,-86.7127653,33.4817724
2586,02423397,"LITTLE CAHABA RIVER BELOW LEEDS, AL.",al,03150202,0,17.2,1.47,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423397,NAD83,20,43.33,0,-86.5624847,33.53454886
2587,02423400,"LITTLE CAHABA RIVER NR JEFFERSON PARK, AL.",al,03150202,0,37.5,0.57,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423400,NAD83,23,76.27,0,-86.6141521,33.4998273
2588,02423414,LITTLE CAHABA RIVER AT CAH BEA RD NR CAHABA HTS AL,al,03150202,0,116,1.64,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423414,NAD83,14,79.08,0,-86.6988758,33.43982948
2589,02423425,CAHABA RIVER NEAR CAHABA HEIGHTS AL,al,03150202,5,262,2.11,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423425,NAD83,31,66.36,14,-86.7397099,33.4156637
2590,02423496,"CAHABA RIVER NEAR HOOVER, AL",al,03150202,5,206,4.12,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423496,NAD83,30,69.03,0,-86.7841551,33.3692767
2591,02423500,CAHABA RIVER NEAR ACTON AL,al,03150202,5,189,3.11,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423500,NAD83,49,69.05,0,-86.8130446,33.36344373
2592,02423555,CAHABA RIVER NEAR HELENA AL,al,03150202,0,355,2.14,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423555,NAD83,21,66.53,0,-86.8824901,33.28455786
2593,02423571,SHADES CREEK AT ELDER ST NEAR SPRINGDALE AL,al,03150202,0,0,2.46,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423571,NAD83,0,0,0,-86.7169325,33.52093809
2594,02423586,"SHADES CREEK NR HOMEWOOD, ALA",al,03150202,0,0,3.98,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423586,NAD83,7,0,0,-86.8136007,33.4487185
2595,02423630,SHADES CREEK NEAR GREENWOOD AL,al,03150202,6,187,3.41,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423630,NAD83,35,78.65,0,-86.9497141,33.3262234
2596,02423647,CAHABA RIVER NEAR WEST BLOCTON AL,al,03150202,0,584,2.75,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02423647,NAD83,9,50.19,0,-87.054716,33.09817509
2597,02424000,CAHABA RIVER AT CENTREVILLE AL,al,03150202,5,1130,3.34,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02424000,NAD83,91,66.61,23,-87.1391623,32.9451238
2598,02424590,"CAHABA RIVER NEAR SUTTLE, AL.",al,03150202,0,0,6.67,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02424590,NAD83,24,0,32,-87.198884,32.5293002
2599,02425000,CAHABA RIVER NEAR MARION JUNCTION AL,al,03150202,5,2550,6.64,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02425000,NAD83,64,72.76,36,-87.1802715,32.44402456
2600,02427250,"PINE BARREN CREEK NEAR SNOW HILL, AL.",al,03150203,0,364,4.66,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02427250,NAD83,28,81.53,0,-87.0683187,31.99625809
2601,02427505,"ALABAMA RIVER AT MILLERS FERRY DAM, NR. CAMDEN, AL",al,03150203,0,0,80.16,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02427505,NAD83,0,0,0,-87.3991621,32.10070089
2602,02427506,ALABAMA RIVER BELOW MILLERS FERRY L&D NR CAMDEN AL,al,03150203,0,0,39.88,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02427506,NAD83,0,0,66,-87.39777319,32.10014534
2603,02428400,ALABAMA RIVER AT CLAIBORNE L&D NEAR MONROEVILLE,al,03150204,0,47400,34.6,2019-05-10 09:00:00,2019-04-26 16:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02428400,NAD83,42,81.41,0,-87.550548,31.61515849
2604,02428401,"ALABAMA RIVER BEL CLAIB. L&D NR MONROEVILLE, AL.",al,03150204,0,0,19.58,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02428401,NAD83,0,0,42,-87.550548,31.61349189
2605,02429900,"BIG BROWN CREEK NR BOONEVILLE, MS",ms,03160101,0,5.6,0, ,2003-10-01 04:45:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02429900,NAD83,30,4.95,0,-88.445,34.6247222
2606,02429980,"POLLARD MILL BRANCH AT PADEN, MS",ms,03160101,0,3,0, ,2004-05-18 04:45:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02429980,NAD83,32,7.12,0,-88.24888889,34.65388889
2607,02430005,"TENN-TOM WW BELOW JAMIE WHITTEN L&D NR DENNIS, MS",ms,03160101,0,0,329.91,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02430005,NAD83,0,0,0,-88.3236111,34.52
2608,02430085,"RED BUD CREEK NR MOORES MILL, MS",ms,03160101,6,62.1,5.84,2019-05-10 09:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02430085,NAD83,42,87.24,0,-88.2836111,34.46666667
2609,02430161,"TENN-TOM WATERWAY BL MONTGOMERY L&D NR FULTON, MS",ms,03160101,0,285,330.15,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02430161,NAD83,0,0,0,-88.3683056,34.46244444
2610,02430615,"MUD CREEK NR FAIRVIEW, MS",ms,03160101,0,2.3,0, ,2010-10-01 04:45:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02430615,NAD83,36,2.7,0,-88.355,34.3925
2611,02430626,"TENN-TOM WATERWAY BL RANKIN L&D NR FULTON, MS",ms,03160101,0,304,270.23,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02430626,NAD83,0,0,0,-88.4087778,34.3603611
2612,02430680,"TWENTYMILE CREEK NR GUNTOWN, MS",ms,03160101,6,472,11.65,2019-05-10 09:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02430680,NAD83,35,83.83,0,-88.5772222,34.45277778
2613,02430880,"CUMMINGS CREEK NR FULTON, MS",ms,03160101,6,56.7,3.68,2019-05-10 09:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02430880,NAD83,42,83.74,0,-88.3711111,34.30444444
2614,02431000,"TOMBIGBEE RIVER NR FULTON, MS",ms,03160101,0,0,16.68,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02431000,NAD83,32,0,20,-88.4452778,34.265
2615,02431011,"TENN-TOM WATERWAY BL FULTON L&D NR FULTON, MS",ms,03160101,0,293,270.36,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02431011,NAD83,0,0,0,-88.4241667,34.2549722
2616,02432500,"BULL MOUNTAIN CREEK AT TREMONT, MS",ms,03160101,0,342,4.69,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02432500,NAD83,16,94.12,0,-88.2716667,34.23916667
2617,02433151,"TENN-TOM WATERWAY BL WILKINS L&D NR SMITHVILLE, MS",ms,03160101,0,571,220.49,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02433151,NAD83,0,0,0,-88.428,34.063
2618,02433496,"TENN-TOM WATERWAY BL AMORY L&D AT AMORY, MS",ms,03160101,0,854,192.45,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02433496,NAD83,0,0,0,-88.49138889,34.00944444
2619,02433500,"TOMBIGBEE RIVER AT BIGBEE, MS",ms,03160101,6,6020,13.02,2019-05-10 09:30:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02433500,NAD83,30,89.16,14,-88.5136111,34.01138889
2620,02435020,"TOWN CREEK AT EASON BOULEVARD AT TUPELO, MS",ms,03160102,7,1430,4.84,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02435020,NAD83,36,90.02,21,-88.6958333,34.23555556
2621,02436500,"TOWN CREEK NR NETTLETON, MS",ms,03160102,7,6240,16.4,2019-05-10 09:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02436500,NAD83,77,94.57,0,-88.6280556,34.05916667
2622,02437000,"TOMBIGBEE RIVER NR AMORY, MS",ms,03160101,0,17000,20.08,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02437000,NAD83,4,80,20,-88.5511111,33.98555556
2623,02437100,"TOMBIGBEE RIVER AT ABERDEEN LOCK AND DAM, MS",ms,03160101,7,29200,21.22,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02437100,NAD83,32,95.66,0,-88.52,33.83
2624,02438000,BUTTAHATCHEE RIVER BELOW HAMILTON AL,al,03160103,6,921,3.55,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02438000,NAD83,47,81.34,0,-87.9894765,34.10621294
2625,02439400,"BUTTAHATCHEE RIVER NR ABERDEEN, MS",ms,03160103,6,1780,9.93,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02439400,NAD83,51,75.87,13,-88.3152778,33.79
2626,02440500,"CHUQUATONCHEE CREEK NR WEST POINT, MS",ms,03160104,0,55,0, ,2004-10-01 04:45:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02440500,NAD83,38,13.95,0,-88.7091667,33.6072222
2627,02441300,"CATALPA CREEK AT MAYHEW, MS",ms,03160104,0,3470,0, ,2019-04-07 17:15:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02441300,NAD83,7,87.5,0,-88.6286111,33.48138889
2628,02441390,"TOMBIGBEE RIVER AT STENNIS LOCK AND DAM, MS",ms,03160101,7,44200,40.27,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02441390,NAD83,36,93.91,0,-88.4894444,33.5175
2629,02443000,"LUXAPALLILA CREEK AT STEENS, MS",ms,03160105,0,3090,0, ,1991-02-25 05:45:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02443000,NAD83,34,97.14,0,-88.3152778,33.56027778
2630,02443500,"LUXAPALLILA CREEK NR COLUMBUS, MS",ms,03160105,0,2470,8.04,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02443500,NAD83,21,90.34,15,-88.3952778,33.51416667
2631,02444160,"TOMBIGBEE RIVER AT BEVILL L&D NR PICKENSVILLE, AL",al,03160106,6,48000,136.48,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02444160,NAD83,36,89.44,0,-88.2886454,33.21067874
2632,02444161,"TOMBIGBEE RIVER BEL BEVIL L&D NR PICKENSVILLE, AL.",al,03160106,0,0,120.08,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02444161,NAD83,0,0,122,-88.2886454,33.21040097
2633,02446500,"SIPSEY RIVER NR ELROD, AL",al,03160107,5,1090,11.54,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02446500,NAD83,74,74.06,0,-87.7764022,33.25706249
2634,02447025,TOMBIGBEE R AT HEFLIN L&D NR GAINESVILLE ALA.,al,03160106,0,0,109.48,2019-05-10 09:45:00,2019-05-10 08:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02447025,NAD83,39,80.83,0,-88.1561363,32.8481856
2635,02447026,"TOMBIGBEE R BLW HEFLIN L&D NR GAINESVILLE, ALA",al,03160106,0,0,90.06,2019-05-10 09:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02447026,NAD83,0,0,101,-88.1541918,32.85235218
2636,02448000,"NOXUBEE RIVER AT MACON, MS",ms,03160108,7,4220,20.81,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ms/nwis/uv?site_no=02448000,NAD83,82,91.56,26,-88.5587778,33.0723611
2637,02448500,"NOXUBEE RIVER NR GEIGER, AL",al,03160108,7,7500,23.05,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/al/nwis/uv?site_no=02448500,NAD83,74,93.58,0,-88.2978103,32.9326287
